Episode,Score,Move count,Highest tile,Final grid
17247,1492,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
36753,1492,158,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
22657,1492,157,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  2  16   8   4]
 [  4   2   4   2]]"
40564,1492,148,128,"[[  2 128  64   8]
 [  8  64  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
39438,1492,157,128,"[[  4  64  32  16]
 [  2 128  16   8]
 [  8  16  32   4]
 [  2   4   8   2]]"
25600,1492,157,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
15559,1492,157,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   8   2   4]]"
26508,1492,153,128,"[[128  64  32  16]
 [ 16  32  16   4]
 [  8  16   4   2]
 [  2   8   2   4]]"
19613,1492,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  2  16   4   2]
 [  8   2   8   4]]"
22474,1492,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
21832,1492,157,128,"[[128   2   8   4]
 [ 16  64  32   2]
 [  8  16   8   4]
 [  2   4  32  16]]"
13517,1492,157,128,"[[128   2  32  16]
 [ 64  32  16   8]
 [  8  16   4   2]
 [  2   8   2   4]]"
27719,1492,157,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
17416,1492,157,128,"[[128  64  32  16]
 [  2  32  16   8]
 [  8   2   8   4]
 [  2   4  16   2]]"
37446,1492,155,128,"[[128  64  32  16]
 [ 16  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
37316,1492,157,128,"[[  4  64  32   2]
 [ 16 128  16   4]
 [  8  32   4   8]
 [ 16   8   2   4]]"
35362,1492,147,128,"[[128  64  16   8]
 [ 64  16   8   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
33333,1492,157,128,"[[  2 128  32  16]
 [ 64  32  16   8]
 [  8  16   4   2]
 [  2   4   8   4]]"
32689,1492,157,128,"[[128  64  32  16]
 [  4  32  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
24763,1488,146,128,"[[128  64  16   8]
 [ 64  16   8   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
35558,1488,156,128,"[[128   2  32  16]
 [ 64  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
28888,1488,156,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [  2   8   4   2]
 [  4   2   8  16]]"
27494,1488,156,128,"[[128  64  16   8]
 [ 16  32   8   4]
 [ 32   8   4   2]
 [ 16   4   2   4]]"
24037,1488,156,128,"[[128  32  16   4]
 [ 64   8   4  32]
 [ 16   4   8   4]
 [  2   8  16   2]]"
16597,1488,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
28546,1488,156,128,"[[ 16  64  32   8]
 [128  32  16   4]
 [  8  16   8   2]
 [  2   4   2   4]]"
32815,1488,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   8   2   4]]"
30494,1488,156,128,"[[128  64  16   8]
 [  8  32   4   2]
 [  4  16  32  16]
 [  2   4   8   4]]"
36861,1488,157,128,"[[128  64  32  16]
 [  2  32  16   4]
 [ 16   8   4   2]
 [  8   4   2   4]]"
32193,1488,146,128,"[[128  64  16   8]
 [ 64  16   8   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
16083,1488,150,128,"[[128  64  32  16]
 [  8  32   4   2]
 [  4   2  32   4]
 [  2   4   8   2]]"
25207,1488,150,128,"[[128  64   8   4]
 [ 64   8   4   2]
 [  8  16   8   4]
 [  4   2   4   2]]"
18267,1488,156,128,"[[ 64 128  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
26903,1488,157,128,"[[  2  64  32  16]
 [128  32  16   4]
 [  8  16   4   2]
 [  2   8   2   4]]"
14787,1488,155,128,"[[ 16  64  32  16]
 [  8 128  16   8]
 [  4  32   8   4]
 [  2   8   4   2]]"
18093,1488,153,128,"[[128  64  32  16]
 [ 16  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
27212,1488,156,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   8   2   4]]"
29804,1488,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
32166,1488,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
25935,1488,156,128,"[[ 32 128  32  16]
 [  8  64  16   8]
 [  2   4   8   4]
 [  4   2  16   2]]"
36024,1488,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
27466,1488,156,128,"[[  2  64  32  16]
 [  4  32  16   8]
 [128  16   8   2]
 [  4   8   2   4]]"
39621,1488,156,128,"[[  2 128  32  16]
 [ 32  64  16   8]
 [ 16   8   4   2]
 [  2   4   8   4]]"
38070,1488,156,128,"[[  8  64  32  16]
 [128  32  16   4]
 [  8  16   8   2]
 [  2   4   2   4]]"
27474,1488,157,128,"[[128  64  32  16]
 [  4  32  16   8]
 [  2  16   8   4]
 [  4   2   4   2]]"
26665,1488,146,128,"[[ 64   2  16   2]
 [  4 128  64   8]
 [  2  16   4   2]
 [  8   2   8   4]]"
13648,1488,156,128,"[[  4  64  32  16]
 [ 16 128  16   8]
 [  4  32   8   4]
 [  2   8   4   2]]"
40946,1488,156,128,"[[ 32   4  64  16]
 [ 16 128  32   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
18213,1488,157,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
18176,1488,147,128,"[[  4 128  64  16]
 [ 64  16   8   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
32517,1488,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   8   2   4]]"
36601,1488,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   8   2   4]]"
15323,1488,153,128,"[[ 32 128  32  16]
 [ 16  64  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
38783,1488,156,128,"[[128  32  16   2]
 [ 64  16   8  16]
 [  4   8  32   2]
 [  2   4   8   4]]"
37477,1488,157,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
27713,1488,157,128,"[[  4 128  32  16]
 [ 64  32  16   8]
 [ 16   8   4   2]
 [  2   4   2   4]]"
35115,1488,155,128,"[[128  64  32   8]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  8   4  16   4]]"
40853,1488,157,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   8   4]]"
33618,1488,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
36818,1488,157,128,"[[128   4  32  16]
 [  8  64  16   2]
 [  4   8  32   4]
 [  2  16   4   2]]"
19506,1488,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
41354,1488,157,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
29214,1488,156,128,"[[128  64  32   8]
 [ 16  32  16   4]
 [  8  16   8   2]
 [  2   4   2   4]]"
41701,1488,157,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
36899,1488,156,128,"[[128  64  32  16]
 [  8  32  16   2]
 [  2  16   8   4]
 [  4   8   4   2]]"
40152,1488,156,128,"[[128  32  16   2]
 [ 64  16   8   4]
 [  4   8  32  16]
 [  2   4   8   2]]"
26756,1488,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  8   2   4   2]]"
34105,1488,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  2  16   8   4]
 [  4   2   4   2]]"
28778,1488,156,128,"[[128  64  32  16]
 [ 16  32   8   2]
 [  4   8  16   4]
 [  2   4   8   2]]"
18459,1488,156,128,"[[128   2  32  16]
 [ 16   4  16   8]
 [  8  64   8   4]
 [  2  32   4   2]]"
22976,1484,156,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
20152,1484,155,128,"[[  4  32   8   2]
 [  2 128  16   4]
 [  8   2  32  16]
 [ 64   8  16   2]]"
37254,1484,154,128,"[[  2 128  32  16]
 [ 64  32  16   8]
 [  8  16   8   4]
 [  2   8   4   2]]"
16787,1484,156,128,"[[128  64  32  16]
 [  8  16   8   4]
 [  4  32   4   2]
 [  2  16   2   4]]"
38335,1484,155,128,"[[  2 128  32  16]
 [ 64  32  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
17897,1484,155,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  8   2  16   2]
 [  2   8   2   4]]"
19756,1484,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
37395,1484,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
19738,1484,154,128,"[[128  64  32  16]
 [ 16  32   8   2]
 [  8  16   2   8]
 [  2   4   8   2]]"
15787,1484,158,128,"[[  4 128  32   4]
 [ 64  32  16   8]
 [  8  16   8   4]
 [  2   8   2   8]]"
15820,1484,156,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   2   8]]"
21999,1484,155,128,"[[128  64  32  16]
 [ 32   2  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
38744,1484,154,128,"[[ 64 128  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
33860,1484,145,128,"[[128  64  16   8]
 [ 64  16   8   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
27600,1484,145,128,"[[128  64  16   8]
 [ 64  16   8   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
34080,1484,156,128,"[[  4 128  32  16]
 [ 64   4  16   4]
 [  8  32   8   2]
 [  2   4  16   4]]"
37948,1484,155,128,"[[128  64  32  16]
 [  4  32  16   8]
 [  8   2   8   4]
 [  4  16   4   2]]"
14141,1484,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
15540,1484,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
31744,1484,153,128,"[[128  64  32  16]
 [ 16  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
35078,1484,155,128,"[[128  64  32  16]
 [  2  32  16   8]
 [ 16   4   8   4]
 [  8   2   4   2]]"
19590,1484,155,128,"[[  2  64  32  16]
 [128  32  16   8]
 [  8  16   4   2]
 [  2   4   2   8]]"
38449,1484,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  2  16   8   4]
 [  8   2   4   2]]"
34471,1484,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
35080,1484,156,128,"[[128  64  32  16]
 [ 16  32  16   8]
 [  4   8   4   2]
 [  2   4   2   4]]"
38522,1484,154,128,"[[128  64  32   2]
 [ 16  32  16   8]
 [  8  16   8   4]
 [  2   8   4   2]]"
33291,1484,157,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
16916,1484,156,128,"[[  4   2  32  16]
 [128  64  16   8]
 [  4  16  32   4]
 [  2   4   8   2]]"
29928,1484,156,128,"[[128  64  32  16]
 [  4  32  16   8]
 [  2  16   8   4]
 [  4   2   4   2]]"
22849,1484,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
18907,1484,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
17221,1484,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
34085,1484,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
20407,1484,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
23975,1484,154,128,"[[128  64  32  16]
 [ 16  32  16   8]
 [  8   4   8   4]
 [  2   8   4   2]]"
38989,1484,155,128,"[[  4  64  32  16]
 [128  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
28016,1484,156,128,"[[ 16 128  64  32]
 [  8   2  16   8]
 [  2   4  32   4]
 [  4   2  16   2]]"
19020,1484,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
40586,1484,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
21404,1484,156,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
40242,1484,155,128,"[[128  64  32  16]
 [  8  32   8   2]
 [  2   8  16   4]
 [ 16   2   4   2]]"
18328,1484,155,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   8   2   8]]"
36599,1484,155,128,"[[128  64  32  16]
 [ 16   2  16   2]
 [  8  32   2   8]
 [  4   2   8   2]]"
30587,1484,155,128,"[[128   2  32  16]
 [  8  64  16   8]
 [  2  32   8   4]
 [  4  16   4   2]]"
36614,1484,155,128,"[[  2 128  32  16]
 [ 64  32  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
23824,1480,154,128,"[[128  32  16   8]
 [ 64  16   8   2]
 [ 16  32   2   4]
 [  2   8   4   2]]"
24131,1480,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
28943,1480,155,128,"[[128   4  32  16]
 [ 64   2  16   8]
 [  4  32   8   4]
 [  2  16   4   2]]"
40030,1480,148,128,"[[128  64  32   2]
 [  4  32   8   4]
 [ 32  16   4   2]
 [  8   4   2   4]]"
21662,1480,154,128,"[[  2  64  32  16]
 [  4 128  16   8]
 [ 16  32   8   4]
 [  4   8   4   2]]"
22181,1480,148,128,"[[128  64  32  16]
 [  8  32   4   2]
 [ 32   4   2   4]
 [  2   8   4   2]]"
40286,1480,155,128,"[[128   2  32  16]
 [ 32  64  16   8]
 [ 16   8   4   2]
 [  2   4   2   4]]"
22011,1480,155,128,"[[ 16 128  32  16]
 [ 64  32  16   8]
 [  4   8   4   2]
 [  2   4   2   4]]"
15666,1480,155,128,"[[128  64  32   2]
 [  8  32  16   4]
 [  4  16   4  16]
 [  2   8   2   4]]"
26305,1480,151,128,"[[128  64  32  16]
 [ 16  32  16   4]
 [  8  16   4   2]
 [  2   4   2   4]]"
26493,1480,155,128,"[[128  64  32   8]
 [ 16  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
14923,1480,155,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [  4   8   4   2]
 [  2  16   2   4]]"
21261,1480,153,128,"[[  8  64  32  16]
 [ 32 128  16   8]
 [  4   2   8   4]
 [ 16   8   4   2]]"
25205,1480,153,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
22031,1480,154,128,"[[  2 128  32  16]
 [ 64   2  16   8]
 [ 16  32   8   2]
 [  2   8   2   4]]"
26803,1480,154,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   8   2   4]]"
20579,1480,149,128,"[[128  64  32  16]
 [  2  32   4   2]
 [ 32   4   2   4]
 [  2   8   4   2]]"
32098,1480,156,128,"[[128  64  32  16]
 [  4  32  16   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
26917,1480,154,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  2  16   8   2]
 [  4   8   2   4]]"
27785,1480,155,128,"[[128  64  32   8]
 [ 16  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
21199,1480,155,128,"[[ 64 128  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
15544,1480,154,128,"[[ 32   4 128  32]
 [  8  64  16   8]
 [  2  16   4   2]
 [  4   8  16   4]]"
41413,1480,154,128,"[[ 32 128  32  16]
 [ 16  64  16   8]
 [  8   4   2   4]
 [  4   8   4   2]]"
22900,1480,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
41615,1480,155,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
27348,1480,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
16759,1480,155,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
17617,1480,154,128,"[[  2  64  32  16]
 [128  32  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
37089,1476,153,128,"[[128  64  32  16]
 [  4  32  16   8]
 [  2  16   8   4]
 [  8   2   4   2]]"
15526,1476,153,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  2  16   8   4]
 [  4   2   4   2]]"
16861,1476,153,128,"[[ 32 128  32  16]
 [  4  64  16   8]
 [ 16   8   4   2]
 [  4   2   8   4]]"
28919,1476,144,128,"[[128  64  16   4]
 [ 64   2   8   2]
 [  4  16   2   4]
 [  2   8   4   2]]"
28967,1476,154,128,"[[128  64  32  16]
 [  8  32   8   4]
 [  2  16   4   2]
 [ 16   4   2   4]]"
35129,1476,158,128,"[[128  64  32   8]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
35519,1476,153,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  2  16   8   4]
 [  4   2   4   2]]"
30653,1476,144,128,"[[128  64  16   8]
 [ 64  16   8   4]
 [  4   2   4   2]
 [  2   4   2   4]]"
40204,1476,154,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
16846,1476,154,128,"[[  4  64  32  16]
 [128  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
30922,1476,154,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
30589,1476,155,128,"[[  4  64  32  16]
 [128  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
20526,1476,154,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
30677,1476,157,128,"[[ 32 128  64  32]
 [  8   4  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
40718,1476,144,128,"[[  8 128  64   4]
 [ 64  16   4   2]
 [ 16   8   2   4]
 [  4   2   4   2]]"
15662,1476,153,128,"[[  2  64  32  16]
 [  4 128  16   8]
 [ 16  32   8   4]
 [  8   2   4   2]]"
13563,1476,155,128,"[[  2  64  32  16]
 [128   2  16   8]
 [  2   4  32   4]
 [  4   2  16   2]]"
21549,1476,157,128,"[[128  64  32  16]
 [  8  32   8   2]
 [  4   8  16   4]
 [  2   4   8   2]]"
21903,1476,153,128,"[[ 32 128  64  16]
 [ 16   2  16   8]
 [  4  32   8   2]
 [  2   8   2   4]]"
29908,1476,154,128,"[[128  64  32  16]
 [  2  32  16   4]
 [ 16   8   4   2]
 [  8   4   2   4]]"
36293,1476,153,128,"[[128  64  32   8]
 [ 16  32  16   4]
 [  8  16   4   2]
 [  2   8   2   4]]"
32827,1476,154,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
36387,1476,154,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
25477,1476,154,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  8  16   4   2]
 [  2   4   2   4]]"
13602,1476,153,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
18843,1476,154,128,"[[ 32 128  32  16]
 [ 16  64  16   8]
 [  2   4   8   4]
 [  4   2   4   2]]"
35675,1476,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
16901,1476,154,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
14474,1476,153,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
36089,1476,159,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
17015,1476,153,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
39009,1476,143,128,"[[128  64  16   8]
 [ 64  16   8   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
15231,1476,153,128,"[[128  64  32  16]
 [ 16  32   8   2]
 [  4   8  16   4]
 [  2   4   8   2]]"
28549,1476,153,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
33982,1476,154,128,"[[ 32   2  64  32]
 [ 16 128  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
39743,1476,153,128,"[[128   2  32  16]
 [  4  64  16   8]
 [  2  32   8   4]
 [  8  16   4   2]]"
29729,1476,153,128,"[[  4 128  32  16]
 [ 64  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
36358,1476,157,128,"[[128  32  16   8]
 [ 64  16   8   2]
 [ 32   8   2   4]
 [  8   2   4   2]]"
19592,1476,153,128,"[[ 32 128  32  16]
 [  8  64  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
13796,1476,154,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
20693,1476,154,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   8   4]]"
14699,1476,153,128,"[[  2 128  32  16]
 [ 64  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
19017,1476,147,128,"[[ 32   2   4   2]
 [ 16   4   2  32]
 [  8 128  64   8]
 [  4  32   4   2]]"
29230,1476,150,128,"[[  2  64  32   2]
 [ 16 128  16   4]
 [  2  16   4  32]
 [ 16   8   2   4]]"
26317,1476,153,128,"[[128  64  32  16]
 [  8  32  16   8]
 [ 16   8   4   2]
 [  2   4   2   4]]"
28408,1472,153,128,"[[128  64  32   8]
 [ 16  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
33322,1472,153,128,"[[128  64   2  16]
 [  2  32  16   8]
 [ 32   4   8   4]
 [  4   2  16   2]]"
18435,1472,153,128,"[[128  64  32   8]
 [ 16  32  16   4]
 [  2  16   4   2]
 [  4   8   2   4]]"
13470,1472,153,128,"[[  2  64  32  16]
 [128  32   8   4]
 [ 16   4  16   2]
 [  2   8   2   4]]"
27302,1472,152,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  2  16   4   2]
 [  8   4   2   4]]"
18130,1472,150,128,"[[128  64  32   8]
 [ 32   4   8   4]
 [  8  32   4   2]
 [  2   4   2   4]]"
24933,1472,153,128,"[[128  64  32  16]
 [  4   2  16   8]
 [ 32  16   8   2]
 [  2   4   2   4]]"
24325,1472,153,128,"[[128  64  32  16]
 [  8   2  16   4]
 [ 32  16   4   2]
 [  2   4   8   4]]"
32540,1472,157,128,"[[128  64  32   8]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
32372,1472,153,128,"[[  4 128  32  16]
 [ 64  32  16   8]
 [ 16   8   4   2]
 [  2   4   2   4]]"
29981,1472,153,128,"[[  4 128  32  16]
 [ 64  32  16   8]
 [  4  16   4   2]
 [  2   8   2   4]]"
39046,1472,153,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
16599,1472,153,128,"[[128  64  32   8]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   4   2  16]]"
16642,1472,155,128,"[[  2 128  32   2]
 [ 64  32  16   8]
 [  8  16   8   4]
 [  2   8   2   8]]"
15920,1472,151,128,"[[128   2  32  16]
 [ 64  32  16   8]
 [  8  16   8   4]
 [  2   8   4   2]]"
25192,1472,152,128,"[[ 32 128  32  16]
 [  8  64  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
36851,1472,153,128,"[[128   2  32  16]
 [ 32  64  16   4]
 [ 16   8   4   2]
 [  4   2   8   4]]"
29299,1472,153,128,"[[128  64  32  16]
 [  8  32  16   2]
 [ 16   4   2   4]
 [  2   8   4   2]]"
34154,1472,152,128,"[[128  32  16   4]
 [  8   2  32  16]
 [  4  64  16   8]
 [  2   8   4   2]]"
27006,1472,153,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
24172,1472,151,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
25439,1472,150,128,"[[  4 128   2  32]
 [ 32  64   8   2]
 [  4   8  32   4]
 [  2   4   8   2]]"
31244,1472,152,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
41167,1472,152,128,"[[  8  64  32  16]
 [128  32  16   8]
 [  2  16   8   4]
 [  4   2   4   2]]"
20992,1472,153,128,"[[ 16  64  32  16]
 [  2 128  16   8]
 [  4  32   4   2]
 [  2   8   2   4]]"
24769,1472,153,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
29618,1468,152,128,"[[128  64  32  16]
 [ 16  32   8   4]
 [  4  16   4   2]
 [  2   4   2   8]]"
19903,1468,155,128,"[[ 32   4  64  32]
 [  8 128  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
30645,1468,152,128,"[[128  64  32  16]
 [ 32  16   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
28474,1468,153,128,"[[  4  64   2   4]
 [  8  16 128  32]
 [  4  32   2  16]
 [  2   4  16   2]]"
33413,1468,152,128,"[[128  64  32  16]
 [  2  32   8   2]
 [  4  16   2   4]
 [ 16   8   4   2]]"
17704,1468,151,128,"[[  2 128  32  16]
 [ 64  32  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
32624,1468,151,128,"[[128  64  32  16]
 [  8  32  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
22029,1468,153,128,"[[  2 128  32  16]
 [ 64  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
24532,1468,152,128,"[[128  64  32  16]
 [ 16   4  16   2]
 [  4   8  32   4]
 [  2   4   8   2]]"
23064,1468,152,128,"[[  2  64  32  16]
 [128  32  16   4]
 [  4  16   2   8]
 [  2   8   4   2]]"
14845,1468,151,128,"[[ 16  64  32  16]
 [  2 128  16   8]
 [  8  32   8   2]
 [  2   4   2   4]]"
34365,1468,152,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
17816,1468,152,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
38524,1468,152,128,"[[128  64  32  16]
 [  8  32  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
16770,1468,152,128,"[[  2  64  32  16]
 [  4  32  16   8]
 [128  16   8   4]
 [  4   2   4   2]]"
